datetime,open,high,low,close,volume,dividends,stock_splits,capital_gains,ticker,interval
2026-01-22 09:45:00-05:00,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,365,0.0,0.0,0.0,AALG,15m
2026-01-22 10:45:00-05:00,17.8700008392334,17.8700008392334,17.520000457763672,17.520000457763672,1098,0.0,0.0,0.0,AALG,15m
2026-01-23 09:30:00-05:00,16.3700008392334,16.3700008392334,16.10260009765625,16.10260009765625,3567,0.0,0.0,0.0,AALG,15m
2026-01-23 09:45:00-05:00,16.260000228881836,16.290000915527344,16.260000228881836,16.290000915527344,453,0.0,0.0,0.0,AALG,15m
2026-01-23 10:00:00-05:00,16.094999313354492,16.094999313354492,16.03260040283203,16.094999313354492,2500,0.0,0.0,0.0,AALG,15m
2026-01-23 11:00:00-05:00,16.209999084472656,16.209999084472656,16.209999084472656,16.209999084472656,222,0.0,0.0,0.0,AALG,15m
2026-01-23 11:45:00-05:00,16.079999923706055,16.079999923706055,16.079999923706055,16.079999923706055,112,0.0,0.0,0.0,AALG,15m
2026-01-23 12:15:00-05:00,16.239999771118164,16.239999771118164,16.239999771118164,16.239999771118164,236,0.0,0.0,0.0,AALG,15m
2026-01-23 15:45:00-05:00,16.139999389648438,16.170000076293945,16.020000457763672,16.020000457763672,776,0.0,0.0,0.0,AALG,15m
2026-01-26 09:30:00-05:00,15.399999618530273,15.899999618530273,15.399999618530273,15.800000190734863,18420,0.0,0.0,0.0,AALG,15m
2026-01-26 11:30:00-05:00,15.649999618530273,15.649999618530273,15.649999618530273,15.649999618530273,170,0.0,0.0,0.0,AALG,15m
2026-01-26 14:45:00-05:00,15.869999885559082,15.869999885559082,15.670100212097168,15.770000457763672,2739,0.0,0.0,0.0,AALG,15m
2026-01-26 15:00:00-05:00,15.770000457763672,15.770000457763672,15.770000457763672,15.770000457763672,806,0.0,0.0,0.0,AALG,15m
2026-01-26 15:30:00-05:00,15.850000381469727,15.850000381469727,15.850000381469727,15.850000381469727,110,0.0,0.0,0.0,AALG,15m
2026-01-26 15:45:00-05:00,15.725000381469727,15.725000381469727,15.725000381469727,15.725000381469727,303,0.0,0.0,0.0,AALG,15m
2026-01-27 09:30:00-05:00,14.779999732971191,14.779999732971191,14.395000457763672,14.6899995803833,7780,0.0,0.0,0.0,AALG,15m
2026-01-27 09:45:00-05:00,14.670000076293945,14.670000076293945,14.670000076293945,14.670000076293945,260,0.0,0.0,0.0,AALG,15m
2026-01-27 10:00:00-05:00,14.949999809265137,15.095000267028809,14.920000076293945,15.095000267028809,1667,0.0,0.0,0.0,AALG,15m
2026-01-27 11:15:00-05:00,14.859999656677246,14.859999656677246,14.859999656677246,14.859999656677246,335,0.0,0.0,0.0,AALG,15m
2026-01-27 11:45:00-05:00,14.300000190734863,14.300000190734863,14.270000457763672,14.270000457763672,483,0.0,0.0,0.0,AALG,15m
2026-01-27 12:30:00-05:00,14.192000389099121,14.192000389099121,14.192000389099121,14.192000389099121,1008,0.0,0.0,0.0,AALG,15m
2026-01-27 12:45:00-05:00,14.329999923706055,14.350000381469727,14.329999923706055,14.350000381469727,849,0.0,0.0,0.0,AALG,15m
2026-01-27 13:45:00-05:00,14.15999984741211,14.1899995803833,14.134099960327148,14.134099960327148,938,0.0,0.0,0.0,AALG,15m
2026-01-27 15:30:00-05:00,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,417,0.0,0.0,0.0,AALG,15m
2026-01-28 09:30:00-05:00,13.680000305175781,13.680000305175781,13.680000305175781,13.680000305175781,580,0.0,0.0,0.0,AALG,15m
2026-01-28 09:45:00-05:00,13.793100357055664,13.793100357055664,13.793100357055664,13.793100357055664,308,0.0,0.0,0.0,AALG,15m
2026-01-28 10:15:00-05:00,13.579999923706055,13.949899673461914,13.579999923706055,13.9350004196167,1727,0.0,0.0,0.0,AALG,15m
2026-01-28 10:30:00-05:00,13.697699546813965,13.697699546813965,13.697699546813965,13.697699546813965,1291,0.0,0.0,0.0,AALG,15m
2026-01-28 12:30:00-05:00,13.75,13.75,13.75,13.75,202,0.0,0.0,0.0,AALG,15m
2026-01-28 13:30:00-05:00,13.6899995803833,13.6899995803833,13.587300300598145,13.587300300598145,1700,0.0,0.0,0.0,AALG,15m
2026-01-28 14:30:00-05:00,13.529999732971191,13.529999732971191,13.529999732971191,13.529999732971191,5896,0.0,0.0,0.0,AALG,15m
2026-01-28 14:45:00-05:00,13.28499984741211,13.460000038146973,13.28499984741211,13.460000038146973,712,0.0,0.0,0.0,AALG,15m
2026-01-28 15:15:00-05:00,13.229999542236328,13.229999542236328,13.229999542236328,13.229999542236328,11986,0.0,0.0,0.0,AALG,15m
